Region,Col1,Contents,Date,Joy_count,Peace_count,sentiment
Riyadh,XNMOR,سو من خططي اليوم اولا اطلع واحاول احلها بنفسي بعدين ارجع البيت اذاكر بايو وارتب غرفتي واهتم بنفسي شويه عشان بكره مايصير عندي غير البايو,22/02/2019 10:47,0,0,Other
Jeddah,أبو مناف,@dhisiah @3lomc0m 👍👍👍👍👍👍,22/02/2019 10:47,0,0,Other
Buraydah,حڸآۉة آڸرۉح,"قروبكم اي كلام
#ررريهام_العطاء",22/02/2019 10:47,0,0,Other
Riyadh,مي التويجري,@techcampuscom https://t.co/yWTDH1ZKiR,22/02/2019 10:47,0,0,Other
Jeddah,دان,"اللهُم صلِّ وسلم على من شرحت به القلوب ، وأنرت به الدروب ، وأخرجتنا به من الظُلمات إلى النُور  💛..",22/02/2019 10:46,0,1,Peace
Buraydah,عَمِيقْ جِدًّا.!,"الصمت حكمه
#ررريهام_العطاء",22/02/2019 10:46,0,1,Peace
Jeddah,ENGR•KHALIDBL7MR,@fahad_Saud1 الف مبروك والله يتمم لكم على خير ويجمع بينكم في خير ❤️,22/02/2019 10:46,1,0,Joy
Aziziah,Abdullah Al twairqi,@khobar_municpal @ALKHOBAR_CITY @Sharqiya_Voice @damm_111 جهد جبّار تشكرون عليه 👍🏻,22/02/2019 10:46,0,0,Other
Abu Arish,ABOOD,"""إنّ الأمر الذي تظن أنه فوق طاقتك، تأكد أنَّ الله لن يضعه أمامك إلا وجعل بيديك القُدرة على تجاوزه""
ثق بربك ... 🕊 @… https://t.co/hJzt24hFCa",22/02/2019 10:46,0,0,Other
Riyadh,فهد محمد الفوزان,@SirBlue15 https://t.co/OAbU2EimIZ,22/02/2019 10:46,0,0,Other
Jeddah,"ععهود,",@Omar7W متعتها هنا,22/02/2019 10:46,1,0,Joy
Buraydah,‏مَغْبُوطٌ,"﴿وَلَسَوفَ يُعطيكَ رَبُّكَ فَتَرضى﴾
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Jeddah,هتون شعيب  ♓️,@meme1993__M 😅😅,22/02/2019 10:46,0,0,Other
Riyadh,هاشتاقك باقل سعر,"#هاشتاقك_باقل_سعر86166_O5619

اي هاشتاق ب100 ريال🍀🍀

ماعدى منطقة الرياض ب150 ريال🔥🔥
.
مع ضمان المراكز الاولى..👌 https://t.co/SEk5KOLLEJ",22/02/2019 10:46,0,0,Other
Riyadh,مها المحيميد 🇸🇦,@M_Shobaily @AbdullahAzizHKh @Taghroooda @kui_80 @BafGomis وش عقبه 😡 عقب ما غرف عقله 😤 لا تحاول يا محمد مزعول مزعول عليه,22/02/2019 10:46,0,0,Other
Makkah Al Mukarrama,Bafétimbi Gomis 🐾,💔💔💔💔 https://t.co/m7zfLUc7HV,22/02/2019 10:46,0,0,Other
Ahsa,Abdullah khalid 🌟,"اللهم أجعل هذا اليوم خير لا يضيق لنا فيه صدر ,و لا يخيب لنا فيه امر , و اجعل لنا بكل خطوة توفيق
و تيسير و أجر ..🕊💛",22/02/2019 10:46,0,0,Other
Buraydah,فَقدِتٌگ,"ر26
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Ahsa,فوزي الجمعان بوصهيب,"@Naeemmahdi2 @alseid97 @JEDDAH_SP_CLUB @alzebdah1 أنا بحضر بدعوة كريمة منكم 😄😄👌🤝محمول ،، مكفول  ،،، وعمار يا ،،،",22/02/2019 10:46,0,0,Other
Riyadh,جرّاح,@iRoseFloyd الله يلعن هالحنيس,22/02/2019 10:46,0,0,Other
ElSumo (إلسمو),إلسمو - El Sumo,https://t.co/C8ZUkBk8xo,22/02/2019 10:46,0,0,Other
Kingdom of Saudi Arabia,تعبانة,"سكس خلفي مع معلمة اليوغا الممحونة الجميلة – افلام اباحية



للتوصل:https://t.co/yNSoCmmcUO
Oov9b
#قحبه",22/02/2019 10:46,0,0,Other
Ahsa,﷼,😔💞 https://t.co/y8IXjx9SXs,22/02/2019 10:46,0,0,Other
Buraydah,قصَہّة عَشق ..* ♬,"ربنا اغفر لنا
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Buraydah,صٍمتٌ ۆآلُم,"الحمد لله على كل شيء
#ررريهام_العطاء",22/02/2019 10:46,0,2,Peace
Jeddah,تطبيق فنّي,جمعة مباركة.. تقبل الله دعواتكم 💐,22/02/2019 10:46,0,0,Other
Buraydah,‏أيلفين ..!,"الله يرزقكم من واسع فضله
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Ahsa,خالد العتيبي,"عاد تشيلسي يحتاج الكثير والكثير ، مفروض اقالة المتسبب !

@AdelAlzhrani8 @ahmdoof20 https://t.co/cV17zRzRSe",22/02/2019 10:46,0,0,Other
Buraydah,وَلّيڪِنْ ',"ر27
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Jeddah,عبدالله حريش,"يا خيرَ خلقِ اللهِ ، يا بدرًا بَدا ،
يا منبعَ الأخلاقِ يا رمزَ الهدى 

لهَجَتْ لك الأفـواهُ قولاً واحِدًا ،
صَلّى ا… https://t.co/qsyCANdxwi",22/02/2019 10:46,0,0,Other
Baljurashi,فهد الغامدي,"جمعتكم مباركه 
جونا اليوم 🌫🌨 https://t.co/vsymX8Haw2",22/02/2019 10:46,0,0,Other
Riyadh,أسماء العُمري♿#الحزم,"@pgd_KSA ٢-إن صح ما نُشر وكان المُعاقب مُذنباً وأُثبت عليه الذنب يعاقب بما ذكرته في النقطه الاولى فقط دون خلع سترته وتجريده من ملابسه .
يتبع",22/02/2019 10:46,0,0,Other
Jeddah,رحًيِلّ,"ِ 

الكل سيلقى شبيهه !!
لا عليك ان خانتك الايام ،
او خدعتك الاقنعه ،
تعامل معها وكأنها كبوه ،
في سلم الحياة ،
دعها… https://t.co/Pv3XHCQB6y",22/02/2019 10:46,0,1,Peace
Buraydah,خيبَات,"ألذ الرسايل : بدق اشتقت لصُوتك.
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Taif,أريج,هل سبق وشعرت برغبة قوية بأن ترسم دائرة حول أحدهم ليبدو وكأنه ضمن ممتلكاتك؟,22/02/2019 10:46,0,0,Other
Buraydah,احَسّاسّ ↫,"دع الناموس يقرصك حتى تستطيع قتله
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Qatif,المهندس منصور,@b3ll1shi @DrAl_Lawati ليس بعد العمالة و التطبيع مع الصهيوني ذنب,22/02/2019 10:46,0,0,Other
Riyadh,متعب,"ثم امين لكل مافي قلوبنا
#صلوا_علي_النبي_لاجل_شفاعته",22/02/2019 10:46,0,0,Other
Al Khobar,Arr.,اللهم صلِّ وسلم على نبينا محمد💙,22/02/2019 10:46,0,1,Peace
King Fahad Medical City (KFMC) مدينة الملك فهد الطبية,M,اللهم إني استودعتك إياه فبشرنا بشفاءه💔🖤,22/02/2019 10:46,0,0,Other
Riyadh,T - M,"#محاسبة_المشهرين_بالعسكري_الحويطي
#السجون 

هذا ماهي عقليات مسؤولين هذا عقليات حمير !!!!

وهذا مشكلة لا اعطيت منصب… https://t.co/weYNEELF74",22/02/2019 10:46,0,0,Other
Dammam,وشلون مغليگ ❥,#بكلمه_اوصف_الحب https://t.co/OvNxakA8zq,22/02/2019 10:46,0,0,Other
Buraydah,هَذيَانْ شَاعّرْ,"هاي تويتر
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Riyadh,فهد محمد الفوزان,@dxxq33 مصورها ما عليك https://t.co/EOKExmNZzX,22/02/2019 10:46,0,0,Other
Al Khobar,Mohammed,"ثق تماما ان الله هو الصانع سبحانه ..
فلا تيأس ولا تبتئس . 

#يوم_الجمعة",22/02/2019 10:46,0,0,Other
Hail,‘ Muteb 💭🖋,#بكلمه_اوصف_الحب قاتل لان سهامهم لا تصيب الا القلوب ❣️ https://t.co/6KcnRuKaTg,22/02/2019 10:46,0,0,Other
Buraydah,مٌسَنْ . 💫,"ياطول النهار طولاه
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Yanbu Industrial City,Mohxand 🍟,"مبروك حبيب ألبي إنت فزت معانا بجائزه أكبر وش دخل فالعالم لسنة 2019 تستاهل ♥️.

- @iNRx_",22/02/2019 10:46,2,0,Joy
Riyadh,Yara Alsayegh,I'm at AGUS in Riyadh https://t.co/tj4uTO4GKG,22/02/2019 10:46,0,0,Other
Ahsa,﷼,اغنيه 😭💘 https://t.co/56bDB5qQcr,22/02/2019 10:46,0,0,Other
Riyadh,المصممة نوال الخنيني,@sallooomy مساكين ما يفرحون بفوزهم الزعيم مرعبهم💙💙💙,22/02/2019 10:46,2,0,Joy
Jeddah,رحًيِلّ,"ِ 

أصحاب الظنون السيئة 
بينكم وبين الراحة ، مسافة طويلة جداً .",22/02/2019 10:46,0,0,Other
Al Madinah Al Munawwarah,Turki,@_Dybala10 اقسم بالله محظوظين فيه💛.,22/02/2019 10:46,0,0,Other
Riyadh,عبدالرحمن عبدالعزيز بن عمران,"صورة السيدة "" حليمة يعقوب "" رئيسة سنغافورة المسلمة و زوجها ! 
300 مليار دولار في العام ناتج قومي  
أقوي جواز سفر في… https://t.co/6fhRjtTAHS",22/02/2019 10:46,0,1,Peace
Buraydah,آنَثُـآهْـ !,"انشط نبغاه فوق 
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Al Henakiyah,ماجد | ليفربول,مؤتمر كلوب لمباراة المانيو بعد ربع ساعة من الآن,22/02/2019 10:46,0,0,Other
Riyadh,﮼زعيم ﮼البطولات,@mix2ahmad @alshwiki1 هو نفسه اللي طردوه الرجال وطلع يصيح https://t.co/O4EmQCAxPV,22/02/2019 10:46,0,0,Other
Riyadh,@_ AlGentle,قناة الجزيره الرسميه بدأت تحتضر والنوائح المستأجرة من أبواق المرتزقه والمشردين هم من يقودون الدفه عبر حساباتهم الشخصيه .... انتهت اللعبه,22/02/2019 10:46,0,0,Other
Makkah Al Mukarrama,Ramzy👷🏽‍♂️,دحين بعد صلاه الجمعه تفطروا ولا تتغدوا؟ 🌚,22/02/2019 10:46,0,0,Other
Buraydah,سَّرْمَدِيهُ| نسيآنُ,"ر25
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Riyadh,مسعود الذهبي,"@2iifm https://t.co/MjU0A7wFHg

عطني رايك يافهد معي ولا لا",22/02/2019 10:46,0,0,Other
Taif,.Hussain. Alotaibi,@ahmad_a_f كل الموجودين يتكلمون عن الإيجابيات في مباراة الهلال والاتحاد إلا هذا. جايب معه المادهـ. ٨٢ والمادهـ ٢ وم… https://t.co/dLwgOOoiPV,22/02/2019 10:46,0,0,Other
Buraydah,أحتويگ,"موفقين يارب
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Riyadh,عبير,"اللي ذكرته نسى واللي عطيته جحد،
#صلوا_علي_النبي_لاجل_شفاعته",22/02/2019 10:46,0,0,Other
Buraydah,حنّيت لگ ♡.❥,"ر25
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Riyadh,مي التويجري,https://t.co/TYFLqrH5Bg,22/02/2019 10:46,0,0,Other
Riyadh,هباش المخاريم /الرحال/ابو سعود,@wkeerani @wkeerani1 فديتك  عزيز وغالي ههههههههههههه,22/02/2019 10:46,0,0,Other
Jeddah,هتون شعيب  ♓️,@raniamohammed1 يبغالي أجربه 🙏🏻 شكراً ✨,22/02/2019 10:46,0,0,Other
Bisha,عشق مجنون,"اغسل قلبك قبل جسدكولسانك قبل يديك،وأحسن الظن في الناس ..الدنيا مدرسة .. مديرها الزمن .. اساتذتها القيم ... وتلاميذه… https://t.co/e0UELfP268",22/02/2019 10:46,0,0,Other
Buraydah,صمت السنين 🇸🇦,"الحمد لك يارب
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Buraydah,کْبًريِاء,"الى الترند باذن الله
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Buraydah,إنِّسأّنِ آخَر.!,"ر26
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Jeddah,عزوز,@YAZVI7 زهران اصلي هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه. هه… https://t.co/lnfnoyFHaw,22/02/2019 10:46,0,0,Other
Dammam,R,اللهم اجعل القادم لنا خيراً مما مضى.💗,22/02/2019 10:46,0,0,Other
Jeddah,وفاء العنزي,"كلما أسعدت أمك،كلما رضيت عنك الحياة💫",22/02/2019 10:46,0,0,Other
Riyadh,ELsayed swilam,"@xpi_9 
جمعة طيبة مباركة🌺🌧🌺 https://t.co/gCsCbKEaHt",22/02/2019 10:46,0,0,Other
Buraydah,سڪؤنْ آلُصًمْٺ ✎ ِ,"باب غير باب ربك لا يستحق الطرق
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Buraydah,بٓرٰسُتَيجّ رٓجلْ,"كنت ناسي ولما نادوا سميّك إنحنى الشوق فيني.
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Jeddah,"ععهود,",@iME5ii البرايفت للاشياء ذي اصلا عشان تحس بفرق الحسابين,22/02/2019 10:46,0,0,Other
Buraydah,روّمانّسي,"انشط يالله
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Dammam,عبدالعزيز.,@_SkSH مبروكين 💙😎,22/02/2019 10:46,1,0,Joy
Makkah Al Mukarrama,‏ دراكولا ‏,@ss1995_n 3 توقيت مكه,22/02/2019 10:46,0,0,Other
Buraydah,إجتياح,"تسجيل دخول
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Khamis Mushait,ابوانس/ الشهراني,سهل الوصول الى القمة والمراكز الأولى ولكن صعب المحافظة عليها ادارة نادي ضمك وادارة نادي ابها يعون ويدركون صعوبة الم… https://t.co/1NPBNETsov,22/02/2019 10:46,0,0,Other
Al Madinah Al Munawwarah,بدر  الزنيج ال بريك 🇸🇦🇦🇪,@Nagham3ouny منا ومنكم صالح الاعمال بإذن الله,22/02/2019 10:46,0,0,Other
قرية السلامة,بطولات السلامة,"#من_ذكريات_السلامة

تحت هذه التغريدة نسترجع معكم ذكريات لمباريات مثيرة و أهداف خالدة شهدتها بطولة السلامة ..",22/02/2019 10:46,0,3,Peace
Riyadh,ʀ,اللهم صلّ وسلم على نبينا محمد,22/02/2019 10:46,0,1,Peace
Buraydah,ابوراكان الخالدي,@jamooralhelal @adelalmulhim اصلن هذا الرجل نفسه مستاذيه منه وبلا ذمه ولا ضمير,22/02/2019 10:46,0,0,Other
Riyadh,-,اعتزل مايؤذيك.,22/02/2019 10:46,0,0,Other
Riyadh,Khalid 🥺,@_KOFan صراحة انت اكثر واحد يفهم مصارعة,22/02/2019 10:46,0,0,Other
Abha,بيلساااان,@skynewsarabia سبحان الله المبدع,22/02/2019 10:46,0,0,Other
Riyadh,ماجده,"أسعد الله أوقاتكم ياهل التاق بكل خير
#صلوا_علي_النبي_لاجل_شفاعته",22/02/2019 10:46,0,0,Other
Riyadh,أروى العنقري,#قوميز_يرعب_الاطفال_اوقفوه ختمو الصياح كله😤,22/02/2019 10:46,0,0,Other
Buraydah,مُغْرَّمْッ,"غردوا لا بارك الله في العدو 
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Eastern,ابو سعيد,@STCcare  الْسَلآمّ عَلْيّكَمُ وٍرٍحَمُةٌ الله وٍبُرٍكآتَهّ  خدمة تسديد نص المديونية باقي والا لا واذا على طول اسدد والا لازم رفع طلب,22/02/2019 10:46,0,0,Other
Riyadh,XNMOR,انا اعاني من مشكله وما اقدر اقولها لاحد لانها مره محرجه واحس شت لازم اطلع نفسي منها باسرع وقت قبل تتطور,22/02/2019 10:46,1,0,Joy
Abu Arish,ABOOD,"لا يُمكننا أن نعيد حياتُنا من جديد.. و لكن يُمكننا أن نبدا الان و نصنع نهاية جديدة.💜 @ Abu `Arish, Jizan, Saudi Ara… https://t.co/hIUK3BqCid",22/02/2019 10:46,0,0,Other
Buraydah,ﻣﭵړډ آﺤﺴٱڛ,"اللهم اعني على ذكرك يارب
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Buraydah,ترّيآقُ,"ر24
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Riyadh,مي التويجري,@riyadh5_dorat https://t.co/qcOY6U1YfY,22/02/2019 10:46,0,0,Other
Jeddah,yousif,@nwc_media عدم وجود ضخ للمياة منذ اكثر من15 يوم في مخطط النور ابحر الجنوبية.,22/02/2019 10:46,0,3,Peace
Riyadh,A. alhamad,@iiupp12 موطبيعي 😭😂😂,22/02/2019 10:46,0,0,Other
Buraydah,شًغب . . !,"ر25
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Buraydah,مرهقﮩ .,"وفقكم الله جميعا
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Riyadh,تويلا,اخوي طالع من الصلاه فجئه جزمته اختفت والحين يرسل لي ويوريني ويبني انزل عشان الي زارف نعوله يرجعها حالا ماارضى اشوفه… https://t.co/y2sXEkiBdW,22/02/2019 10:46,0,0,Other
Buraydah,مُربكْ,مايوصلك صُوت قلبي ماتحس اني كثير اشتقتلك؟,22/02/2019 10:46,0,0,Other
Buraydah,بوُوحْ,"يا الهي ماهذا ؟!
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Riyadh,ابو مشاري,"خيم بك الصمت وقلبي يحتري بوحك..
#صلوا_علي_النبي_لاجل_شفاعته",22/02/2019 10:46,0,1,Peace
Buraydah,غربآ’ء,"بالابتسامه نتجاوز الحزن بالصبر نتجاوز الهموم
#ررريهام_العطاء",22/02/2019 10:46,0,0,Other
Jeddah,محمد طـرفي,"اللهّم صلً وسْلم على نبّينا مُحمد عددَ ما ذكرهُ الذاكِرون وعددَ ما غفلَ عن ذِكره الغافِلون
كل جمعه وانتم الي الله ا… https://t.co/R2bV0W6uTM",22/02/2019 10:46,0,0,Other
